麻園頭福德祠,福德正神,臺中市西區長春街27號,,,24.1540415,120.6609428
臺中興農宮,神農大帝,臺中市西區台中港路一段283巷33號,,,24.153357,120.662191
藍興福德祠,福德正神,臺中市西區大全街61巷6之1號,,,24.1372329,120.67224
寶善寺,釋迦牟尼佛,臺中市北區太平路167號,,,24.1492619,120.680267
臺中聖賢堂,關聖帝君,臺中市北區邱厝南巷61之1號,,,24.1604662,120.686168
明德宮天聖堂,關聖帝君,臺中市北區忠明7街10號,,,24.1640829,120.67044
行聖宮,關聖帝君,臺中市北區衛道路208號,,,24.16271,120.683153
北臺中城隍廟,城隍尊神,臺中市北區大誠街131巷17弄12號,,,24.148462,120.680968
靈聖宮,關聖帝君,臺中市北區原子街12號,,,24.145341,120.673405
寶覺寺,釋迦牟尼佛,臺中市北區健行路140號,,,24.1594208,120.6878198
圓覺院,釋迦牟尼佛,臺中市北區大雅路52號,,,24.153191,120.677553
臺中慈音寺,釋迦牟尼佛,臺中市北區健行路319巷12號,,,24.158447,120.684392
法崇寺,釋迦牟尼佛,臺中市北區崇德路一段106號,,,24.1572859,120.685318
元保宮,保生大帝,臺中市北區梅川西路三段109號,,,24.1628328,120.676291
清德宮,順正大王公,臺中市北區精武路568號,,,24.1458825,120.6824602
保安宮,五府千歲,臺中市北區成功路430巷21號,,,24.1468181,120.6768028
臺中順興宮,薛府千歲,臺中市北區大誠街148巷31號,,,24.144523,120.678293
集玄宮,真武大帝,臺中市北區博館東街15號,,,24.154489,120.666129
太子宮,中壇元帥,臺中市北區民族路322號,,,24.145555,120.673021
臺中重生堂,關聖帝君,臺中市北區陝西路81號,,,24.1706809,120.668006
景聖宮,蘇府王爺,臺中市北區英士路31號,,,24.1515636,120.6754165
仙鴻宮,荷葉仙師,臺中市北區柳川東路四段101號,,,24.154675,120.680855
蓮友精舍,觀世音菩薩,臺中市北區衛道路69號,,,24.162603,120.687861
善修宮,關聖帝君,臺中市北區大誠街131巷2號,,,24.14856,120.681298
聖天佛帝宮,關聖帝君,臺中市北區民權路313號,,,24.1546252,120.6703542
南淨普庭岩,釋迦牟尼佛,臺中市北區中達街30號,,,24.153196,120.672692
慎齋堂,釋迦牟尼佛,臺中市北屯區山西路二段272號,,,24.1769076,120.6767805
大山寺,釋迦牟尼佛,臺中市北屯區軍和巷3號,,,24.178484,120.7243696
四張犁文昌廟,文昌帝君,臺中市北屯區昌平路二段41號,,,24.1909422,120.6847361
四張犁三官堂,三官大帝,臺中市北屯區昌平路二段68號,,,24.192033,120.682748
臺中九龍宮,九聖帝,臺中市北屯區九龍街502號,,,24.1674702,120.6968582
聖壽宮,關聖帝君,臺中市北屯區東山路二段56號,,,24.1828549,120.745036
崇聖寶殿,關聖帝君,臺中市北屯區東山路二段53號,,,24.180907,120.742324
慈善寺,釋迦牟尼佛,臺中市北屯區天津路四段198號,,,24.168189,120.690253
正覺寺,觀世音菩薩,臺中市北屯區軍和巷2號,,,24.177481,120.725593
中天寺,釋迦牟尼佛,臺中市北屯區苧園巷6號,,,24.1705349,120.754355
松竹寺,觀世音菩薩,臺中市北屯區松竹路304號,,,24.184912,120.678002
湧蓮苑,釋迦牟尼佛,臺中市北屯區大鵬路52巷2弄1號,,,24.17862,120.6667987
南普陀,釋迦牟尼佛,臺中市北屯區軍和巷4號,,,24.174873,120.715399
福慧寺,釋迦牟尼佛,臺中市北屯區東山路二段132之10號,,,24.2004166,120.7562325
淨願寺,釋迦牟尼佛,臺中市北屯區雷中街81巷8號,,,24.184572,120.669742
紫微宮,三官大帝,臺中市北屯區同平巷2號,,,24.1832199,120.666455
南興宮,天上聖母,臺中市北屯區舊社巷43號,,,24.180545,120.705986
北屯上天宮,天上聖母,臺中市北屯區太原路三段405號,,,24.165359,120.698301
軍福宮,三府王爺,臺中市北屯區東山路一段297號,,,24.176066,120.720565
聖德禪寺,釋迦牟尼佛,臺中市北屯區青島路四段39之1號,,,24.168445,120.686674
瑞昌宮,太子元帥,臺中市北屯區同樂巷7號,,,24.199661,120.67871
武德廣天宮,財神爺,臺中市北屯區遼陽5街131號,,,24.17173,120.695574
北屯水仙宮,水仙尊王,臺中市北屯區太原路三段269巷36號,,,24.1658961,120.693526
松竹福德祠,福德正神,臺中市北屯區松竹路308號,,,24.184828,120.678152
慈光寺,釋迦牟尼佛,臺中市北屯區同樂巷7之1號,,,24.199301,120.679102
佛法山寺,釋迦牟尼佛,臺中市北屯區大湖巷23號,,,24.213222,120.752068
光照寺,阿彌陀佛,臺中市北屯區昌平路二段18之25號,,,24.1843471,120.6874614
金剛山般若學苑,釋迦牟尼佛,臺中市北屯區光西巷68之1號,,,24.1845029,120.7420517
臺中聖天堂,觀世音菩薩,臺中市北屯區建成巷19號,,,24.1872035,120.7227026
紫蓮精舍,阿彌陀佛,臺中市北屯區大連北街94號,,,24.1780739,120.672769
昌明聖堂,一旡宗主,臺中市北屯區雷中街2巷4號,,,24.181444,120.669455
福順宮,三府王爺,臺中市北屯區軍和巷82號,,,24.17928,120.723935
水湳里福德宮,福德正神,臺中市北屯區大連路一段160之1號,,,24.176975,120.675382
興安宮,天上聖母,臺中市北屯區�中l巷100號,,,24.1806984,120.7464897
億壽院,觀世音菩薩,臺中市北屯區大湖巷5之1號,,,24.2119666,120.754449
北屯福德祠,福德正神,臺中市北屯區太原路三段376巷6號,,,24.1645089,120.706526
東光福德祠,福德正神,臺中市北屯區東山路一段101號,,,24.169985,120.702647
北屯萬善堂,大眾爺,臺中市北屯區昌平路一段30之13號,,,24.166405,120.694248
臺灣省無極天聖宮,混元老祖,臺中市北屯區東山路二段51之9巷30號,,,24.180828,120.741838
大坑口福德祠,福德正神,臺中市北屯區北屯路240巷20號,,,24.171723,120.698974
水景福隆宮,三府王爺,臺中市北屯區景賢街30號,,,24.1668646,120.7226123
松聖宮,天上聖母,臺中市北屯區松竹路308號,,,24.184828,120.678152
四張犁萬善堂,大眾爺,臺中市北屯區昌平路二段156巷100之1號,,,24.1926429,120.682385
玉佛寺,觀世音菩薩,臺中市北屯區苧園巷20之1號,,,24.176173,120.756519
下水湳福德祠,土地公 土地婆,臺中市北屯區中清路41巷3弄16號,,,24.176059,120.669588
慈后宮,天上聖母老六媽祖,臺中市北屯區東光路一段33巷11號,,,24.1692976,120.7020645
三川福德祠,福德正神,臺中市北屯區太原路三段535之1號,,,24.1649574,120.7023519
崇華佛堂,明明上帝,臺中市北屯區光西巷229之1號,,,24.203994,120.754118
南天直轄臺中 玄德道院,南天文衡聖帝,臺中市北屯區環中路一段878號,,,24.2012572,120.6683875
臺中北屯慈惠堂,瑤池金母,臺中市北屯區北坑巷16之2號,,,24.16168,120.744965
中州收圓天道總壇,無極老母,臺中市北屯區苧園巷49之3號,,,24.175791,120.753434
普門學苑,觀世音菩薩,臺中市北屯區水景巷34之12號14,,,24.1721867,120.7113073
水湳佛蓮社,西方三聖,臺中市西屯區大鵬路57號,,,24.178042,120.666275
福壽宮,三府王爺,臺中市西屯區青海路一段60號,,,24.164026,120.6561
清隆福宮,三官大帝,臺中市西屯區西安街2號,,,24.182079,120.648062
普濟寺,釋迦牟尼佛,臺中市西屯區臺中港路三段158號,,,24.184195,120.6080441
隆興宮,三府王爺,臺中市西屯區光明路118號,,,24.180431,120.639124
啟興宮,開漳聖王,臺中市西屯區黎明路二段669巷20號,,,24.158838,120.632944
永安宮,三府王爺,臺中市西屯區永安1巷17號,,,24.186749,120.627238
永興宮,三府王爺,臺中市西屯區安林路29號,,,24.197634,120.623297
廣興宮,太子元帥,臺中市西屯區廣福路244號,,,24.1984573,120.6427702
慈賢宮,張府天師,臺中市西屯區安和路84號,,,24.170387,120.623871
龍聖宮,太子元帥,臺中市西屯區龍洋巷24之1號,,,24.1606429,120.626983
大河里福德祠,福德正神,臺中市西屯區大河1巷17號,,,24.171386,120.653234
惠來里福德祠,福德正神,臺中市西屯區雙張巷34號,,,24.1848198,120.6314948
慈雲寺,釋迦牟尼佛,臺中市西屯區福上巷303號,,,24.174413,120.6463
正覺堂,釋迦牟尼佛,臺中市西屯區西安南巷5號,,,24.177897,120.639236
大福宮,福德正神,臺中市西屯區工業一路94巷6號,,,24.176713,120.61392
何厝庄福德祠,福德正神,臺中市西屯區甘州5街52號,,,24.1643432,120.6564862
何安福德宮,福德正神,臺中市西屯區西屯路二段吉本巷7號,,,24.166274,120.6534122
協和民義堂,百姓公,臺中市西屯區工業四路4號,,,24.164238,120.6112837
慈德慈惠堂,西王金母,臺中市西屯區大墩19街82號,,,24.157674,120.653349
武兌宮,天宮五路武財神無完財神尊,臺中市西屯區湳仔巷9之1號,,,24.174988,120.644766
正承佛院,明明上帝,臺中市西屯區西屯路三段179號旁,,,24.18881,120.616045
萬和宮,天上聖母,臺中市南屯區萬和路一段51號,,,24.1378632,120.6392543
文昌公廟,文昌帝君,臺中市南屯區文昌街100號,,,24.1379773,120.6386084
